2025-12-01T01:01:37,2.668,1073.6,2.059,-1398.0,22.9,19.98,39.6
2025-12-01T01:01:38,2.464,902.6,2.111,-1440.5,17.1,19.97,39.5
2025-12-01T01:01:39,2.608,1096.6,1.829,-38853.7,17.5,19.96,39.6
2025-12-01T01:01:40,2.58,1149.8,2.059,-9934.2,20.4,19.96,39.6
2025-12-01T01:01:41,2.512,969.4,1.942,-14364.4,18.4,19.97,39.6
2025-12-01T01:01:42,2.616,1093.4,1.793,-4930.0,26.3,19.97,39.5
2025-12-01T01:01:43,2.716,1203.4,1.878,-13978.9,13.0,19.98,39.6
2025-12-01T01:01:44,2.772,1147.7,1.745,-12170.1,19.8,19.97,39.5
2025-12-01T01:01:45,2.568,943.4,1.894,-2913.5,25.0,19.96,39.6
2025-12-01T01:01:46,2.776,1094.3,1.958,-16657.0,24.7,19.97,39.5
2025-12-01T01:01:47,2.76,1017.7,1.704,-953.6,24.4,19.96,39.5
2025-12-01T01:01:48,2.716,1116.9,2.127,-527.5,23.5,19.94,39.5
2025-12-01T01:01:49,2.696,1042.6,2.188,60.6,22.7,19.96,39.5
2025-12-01T01:01:50,2.62,994.0,1.849,-994.1,24.5,19.96,39.5
2025-12-01T01:01:51,2.58,991.4,2.055,-15456.6,24.8,19.94,39.5
2025-12-01T01:01:52,2.612,902.2,1.87,-1014.4,28.2,19.96,39.6
2025-12-01T01:01:53,2.56,1120.3,1.978,-15031.8,28.2,19.93,39.5
2025-12-01T01:01:54,2.58,1072.5,1.934,-7588.0,20.2,19.95,39.6
2025-12-01T01:01:55,2.644,1009.8,1.962,-1562.2,25.9,19.93,39.6
2025-12-01T01:01:56,2.632,1088.2,1.999,-1582.5,18.6,19.93,39.6
2025-12-01T01:01:57,2.604,1069.7,1.962,-10135.0,17.4,19.93,39.6
2025-12-01T01:01:58,2.56,1038.9,1.89,-8465.8,27.4,19.94,39.6
2025-12-01T01:01:59,2.708,1202.7,1.862,-525.3,30.3,19.95,39.6
2025-12-01T01:02:00,2.568,1121.0,1.95,-16830.5,20.2,19.92,39.6
2025-12-01T01:02:01,2.696,1253.5,1.841,-806.0,22.7,19.9,39.6
2025-12-01T01:02:02,2.552,1070.1,2.059,-20.2,22.7,19.91,39.6
2025-12-01T01:02:03,2.576,1178.8,1.749,-16646.0,26.4,19.91,39.6
2025-12-01T01:02:04,2.612,1049.9,1.89,-626.3,24.7,19.91,39.5
2025-12-01T01:02:05,2.548,964.9,1.87,-547.8,23.9,19.91,39.6
2025-12-01T01:02:06,2.584,807.5,1.922,-3123.1,32.2,19.88,39.6
2025-12-01T01:02:07,2.492,1079.0,1.954,-16787.2,28.6,19.9,39.6
2025-12-01T01:02:08,2.6,958.4,1.894,-6512.7,30.2,19.91,39.6
2025-12-01T01:02:09,2.6,1081.1,1.688,-2089.7,27.1,19.92,39.7
2025-12-01T01:02:10,2.52,1014.3,1.459,-5839.2,20.1,19.91,39.7
2025-12-01T01:02:11,2.2,914.8,1.696,-7973.5,23.4,19.91,39.6
2025-12-01T01:02:14,2.476,1061.5,1.91,-272.0,24.9,19.92,39.7
2025-12-01T01:02:14,2.592,1222.6,1.825,-1215.6,26.0,19.91,39.7
2025-12-01T01:02:14,2.416,1143.4,1.821,-8736.6,33.2,19.92,39.7
2025-12-01T01:02:15,2.196,940.9,1.769,-2525.6,31.8,19.92,39.7
2025-12-01T01:02:16,2.2,949.4,1.769,-3018.8,24.9,19.93,39.7
2025-12-01T01:02:17,2.448,1044.8,2.023,-121.1,30.7,19.93,39.8
2025-12-01T01:02:18,2.064,863.8,1.817,-263.0,19.8,19.93,39.8
2025-12-01T01:02:19,2.268,970.9,1.733,-8716.4,21.0,19.93,39.8
2025-12-01T01:02:20,2.532,1032.4,1.849,-1150.1,25.3,19.93,39.8
2025-12-01T01:02:21,2.416,883.7,1.737,-1715.0,27.6,19.96,39.8
2025-12-01T01:02:22,2.32,952.5,1.805,10900.2,20.8,19.95,39.8
2025-12-01T01:02:23,2.508,1130.1,1.729,-3185.3,19.9,19.93,39.7
2025-12-01T01:02:24,2.368,1113.2,1.805,-2954.0,22.6,19.91,39.8
2025-12-01T01:02:25,2.336,1017.9,1.894,-1339.1,21.8,19.92,39.8
2025-12-01T01:02:26,2.172,1080.5,1.725,-15074.5,23.6,19.92,39.8
2025-12-01T01:02:27,2.292,1101.9,1.894,-1580.3,26.9,19.93,39.8
2025-12-01T01:02:28,2.532,968.2,1.358,-643.9,26.2,19.93,39.7
2025-12-01T01:02:29,2.488,1049.2,1.459,-526.8,27.6,19.94,39.8
2025-12-01T01:02:30,2.4,917.1,1.487,-852.1,22.2,19.95,39.8
2025-12-01T01:02:31,2.636,1280.7,1.62,-730.4,29.4,19.95,39.8
2025-12-01T01:02:32,2.524,1069.4,1.7,-909.2,19.7,19.94,39.8
2025-12-01T01:02:33,2.664,1252.5,1.841,-848.6,22.7,19.94,39.8
2025-12-01T01:02:34,2.58,1069.2,1.721,-1732.8,22.6,19.96,39.8
2025-12-01T01:02:35,2.552,1128.4,1.793,-1029.0,26.9,19.95,39.8
2025-12-01T01:02:36,2.46,1006.9,1.926,-607.8,22.7,19.97,39.8
2025-12-01T01:02:37,2.504,1077.8,2.127,-40.4,24.0,19.96,39.8
2025-12-01T01:02:38,2.336,961.2,1.801,-7539.1,22.4,19.96,39.8
2025-12-01T01:02:39,2.308,919.3,1.805,-17174.0,24.5,19.95,39.8
2025-12-01T01:02:40,2.528,1002.8,1.612,-5972.4,22.7,19.96,39.8
2025-12-01T01:02:41,2.588,1155.9,1.575,-484.9,29.2,19.98,39.8
2025-12-01T01:02:42,2.392,987.3,1.729,-893.9,27.7,19.97,39.8
2025-12-01T01:02:43,2.468,1082.0,1.535,0.0,23.2,19.96,39.8
2025-12-01T01:02:44,2.392,994.0,1.809,-7750.3,22.1,19.97,39.8
2025-12-01T01:02:45,2.368,1022.7,1.604,-6990.8,30.1,19.98,39.8
2025-12-01T01:02:46,2.44,1011.6,1.721,-5104.8,27.0,19.99,39.8
2025-12-01T01:02:47,2.352,1014.8,1.97,-14668.7,22.1,19.97,39.8
2025-12-01T01:02:48,2.428,917.7,1.986,-1313.3,21.8,19.99,39.8
2025-12-01T01:02:49,2.312,916.3,1.829,-1359.3,24.1,19.99,39.8
2025-12-01T01:02:50,2.62,1271.4,1.737,-745.5,20.1,19.99,39.8
2025-12-01T01:02:51,2.452,1053.5,1.765,-3808.2,31.0,20.0,39.8
2025-12-01T01:02:52,2.428,965.6,1.999,-404.1,25.5,19.99,39.7
2025-12-01T01:02:53,2.548,1185.2,1.628,-18704.0,31.5,19.99,39.7
2025-12-01T01:02:54,2.476,1048.4,1.769,60.7,24.0,19.99,39.7
2025-12-01T01:02:55,2.584,1159.4,1.914,-15642.6,28.4,19.96,39.7
2025-12-01T01:02:56,2.512,1002.0,1.467,-791.3,27.4,19.98,39.8
2025-12-01T01:02:57,2.576,1051.4,1.805,-6012.7,22.5,19.99,39.7
2025-12-01T01:02:58,2.392,841.2,1.866,-1454.7,15.6,19.97,39.7
2025-12-01T01:02:59,2.368,1166.8,1.898,-16320.8,18.8,19.99,39.7
2025-12-01T01:03:00,2.592,970.8,1.849,-1753.0,27.6,19.99,39.8
2025-12-01T01:03:01,2.58,1081.2,1.918,-222.3,28.6,19.98,39.7
2025-12-01T01:03:02,2.492,1037.7,1.632,-847.4,19.0,19.98,39.7
2025-12-01T01:03:03,2.352,966.4,1.805,-1785.4,28.8,19.98,39.7
2025-12-01T01:03:04,2.448,1075.1,1.93,-12122.8,30.7,19.97,39.6
2025-12-01T01:03:05,2.372,1122.6,1.805,-12143.0,29.6,20.0,39.7
2025-12-01T01:03:06,2.56,1139.7,1.894,-324.6,22.7,20.0,39.7
2025-12-01T01:03:07,2.652,1177.7,1.825,-16666.1,20.1,20.0,39.7
2025-12-01T01:03:08,2.608,1218.3,1.91,-607.8,31.7,20.02,39.7
2025-12-01T01:03:09,2.42,992.4,1.978,5762.0,30.3,19.99,39.7
2025-12-01T01:03:10,2.576,1118.5,1.648,-10245.8,25.9,20.01,39.7
2025-12-01T01:03:11,2.204,932.5,1.817,-568.1,16.3,19.98,39.7
2025-12-01T01:03:12,2.564,1216.2,1.878,-181.3,19.3,19.98,39.7
2025-12-01T01:03:13,2.348,1048.1,1.841,-12948.9,17.0,20.02,39.7
2025-12-01T01:03:14,2.376,1034.3,1.849,-16628.5,20.5,20.0,39.7
2025-12-01T01:03:15,2.512,854.6,1.741,-5660.5,20.9,20.01,39.7
2025-12-01T01:03:16,2.512,1094.6,1.769,-3075.4,22.3,19.99,39.6
2025-12-01T01:03:17,2.284,1023.5,2.031,-13478.2,26.6,20.02,39.6
2025-12-01T01:03:18,2.432,1035.2,1.741,-16674.5,19.8,20.01,39.6
2025-12-01T01:03:19,2.264,983.6,1.87,-668.6,19.3,20.01,39.6
2025-12-01T01:03:20,2.54,1069.7,1.999,-1916.8,26.9,20.01,39.7
2025-12-01T01:03:21,2.604,1109.0,1.926,-1309.7,22.8,20.0,39.6
2025-12-01T01:03:22,2.316,799.9,1.962,-14466.8,19.4,20.0,39.6
2025-12-01T01:03:23,2.536,1027.6,1.793,-16646.0,27.2,20.0,39.6
2025-12-01T01:03:24,2.724,1208.4,1.712,-40.2,27.5,20.01,39.6
2025-12-01T01:03:25,2.58,1142.8,1.866,-60.9,22.9,20.01,39.7
2025-12-01T01:03:26,2.456,933.3,1.487,-892.7,29.2,20.02,39.6
2025-12-01T01:03:27,2.656,1204.3,1.636,-6167.8,22.3,19.99,39.6
2025-12-01T01:03:28,2.364,877.6,1.853,-12234.1,23.1,19.98,39.6
2025-12-01T01:03:29,2.636,1173.6,2.051,10521.0,22.2,20.0,39.7
2025-12-01T01:03:30,2.612,1109.4,1.93,-1856.3,25.6,20.02,39.7
2025-12-01T01:03:31,2.376,865.6,1.797,-6309.8,20.2,20.01,39.7
2025-12-01T01:03:32,2.588,1258.0,1.68,-605.3,24.5,20.0,39.7
